Image,Name,Price,Description,Sku,Unnamed: 5,Unnamed: 6,Category,category,image_path
image_225.avif,This Is How You Heal By Brianna Wiest,999,,128028576.0,,,Books,books,../../Books/image_225.avif
image_226.avif,The Art Of Public Speaking By Dale Carnegie,999,,132003224.0,,,Books,books,../../Books/image_226.avif
image_227.avif,"Chanakya (Jeevani, Arthasastra, Niti rw Sutra) - Roshan Dahal (religious book)",999,,103658324.0,,,Books,books,../../Books/image_227.avif
image_228.avif,"The Science of Self-Discipline: The Willpower, Mental Toughness, and Self-Control to Resist Temptation and Achieve Your Goals",999,,158047294.0,,,Books,books,../../Books/image_228.avif
image_229.avif,I Fell In Love With Hope: By Lancali,999,,127845663.0,,,Books,books,../../Books/image_229.avif
image_230.avif,The Wellness Sense By Om Swami,999,,103498352.0,,,Books,books,../../Books/image_230.avif
image_231.avif,The First and Last Freedom By J. Krishnamurti,999,,104908536.0,,,Books,books,../../Books/image_231.avif
image_232.avif,Sulochana - Mahakavi Laxmi Prasad Devkota (Bestseller),999,,448128.0,,,Books,books,../../Books/image_232.avif
image_233.avif,Super Trader By Van K. Tharp : Expanded Edition: Make Consistent Profits in Good and Bad Markets,999,,407992719.0,,,Books,books,../../Books/image_233.avif
image_234.avif,The Power Of Positive Thinking By Norman Vincent Peale,999,,127572928.0,,,Books,books,../../Books/image_234.avif
image_235.avif,"Men Are from Mars, Women Are from Venus Book John Gray",999,,127960503.0,,,Books,books,../../Books/image_235.avif
image_236.avif,Question Bank Diploma in Pharmacy 3Rd Year with Curriculum 3Rd Edition,999,,126890474.0,,,Books,books,../../Books/image_236.avif
image_237.avif,Phulchowki Books Bhagavad Gita As It Is - Nepali -Hardcover,999,,105709387.0,,,Books,books,../../Books/image_237.avif
image_238.avif,New Guitar Guide - Ram Thapa (Ratna Pustak Bhandar),999,,103351922.0,,,Books,books,../../Books/image_238.avif
image_239.avif,Laxmi Nibandha Sangraha - Mahakavi Laxmi Prasad Devkota,999,,130104641.0,,,Books,books,../../Books/image_239.avif
image_240.avif,Word Power Made Easy - Norman Lewis,999,,149396.0,,,Books,books,../../Books/image_240.avif
image_241.avif,How To Win Friends By Dale Carnegie,999,,115088454.0,,,Books,books,../../Books/image_241.avif
image_242.avif,The Science Of Getting Rich By Wallace D. Wattles,999,,162135471.0,,,Books,books,../../Books/image_242.avif
image_243.avif,The Parable Of The Pipeline By Burke Hedges (Nepali Translation),999,,105182483.0,,,Books,books,../../Books/image_243.avif
image_244.avif,Normal People By Sally Rooney,999,,113539896.0,,,Books,books,../../Books/image_244.avif
image_245.avif,Aina - Ram Lal Joshi * Madan Puraskar Winner 2072 Bs,999,,103366912.0,,,Books,books,../../Books/image_245.avif
image_246.avif,The Magic Of Thinking Big By David J Schwartz,999,,115125111.0,,,Books,books,../../Books/image_246.avif
image_247.avif,"Can,t Hurt Me By Goggins",999,,115075972.0,,,Books,books,../../Books/image_247.avif
image_248.avif,Attitude Is Everything By Jeff Keller,999,,101084024.0,,,Books,books,../../Books/image_248.avif
image_249.avif,Think Like a Monk by Jay Shetty,999,,104424103.0,,,Books,books,../../Books/image_249.avif
image_250.avif,B.Sc MLT Explorer For BSc MLT Entrance 3rd Edition,999,,112323137.0,,,Books,books,../../Books/image_250.avif
image_251.avif,Computer Skill Test & Interview Preparation By Suman Shrestha | With 50 Sets Model Questions | Edition 2081 | Aksharanka Publication,999,,129447852.0,,,Books,books,../../Books/image_251.avif
image_252.avif,Saya By Subin Bhattarai,999,,129514543.0,,,Books,books,../../Books/image_252.avif
image_253.avif,Blue Ocean Strategy By W. Chan Kim,999,,128451488.0,,,Books,books,../../Books/image_253.avif
image_254.avif,The Power Of Positive Thinking (Nepali Version) By Norman Vincent Peale,999,,184937875.0,,,Books,books,../../Books/image_254.avif
image_255.avif,Kariya By Krishna Abiral,999,,105772333.0,,,Books,books,../../Books/image_255.avif
image_256.avif,The Leader In You By Dale Carnegie,999,,108980381.0,,,Books,books,../../Books/image_256.avif
image_257.avif,The Richest Man In The Babylon,999,,279462592.0,,,Books,books,../../Books/image_257.avif
image_258.avif,Do Epic Shit By Ankur Warikoo,999,,185208184.0,,,Books,books,../../Books/image_258.avif
image_259.avif,Khanji Pratice Book Reading and Writing for N5/N4/ N3,999,,354335143.0,,,Books,books,../../Books/image_259.avif
image_260.avif,Combo Of 4 Bestseller Selfhep Books,999,,154964458.0,,,Books,books,../../Books/image_260.avif
image_261.avif,If Only I Had Told Her By Laura Nowlin,999,,164922230.0,,,Books,books,../../Books/image_261.avif
image_262.avif,The Power Of Positive Thinking - Dr. Norman Vincent Peale,999,,116074656.0,,,Books,books,../../Books/image_262.avif
image_263.avif,Rich Dad Poor Dad By Robert T. Kiyosaki,999,,114851546.0,,,Books,books,../../Books/image_263.avif
image_264.avif,How To Read A Book By Anne Fadiman,999,,132164169.0,,,Books,books,../../Books/image_264.avif
image_265.avif,Ikigai (Hindi) By Hector Garcia,999,,108387873.0,,,Books,books,../../Books/image_265.avif
image_266.avif,Astabakra Geeta - Kamal Prasadd Dhungana,999,,114258042.0,,,Books,books,../../Books/image_266.avif
image_267.avif,Sumnima - Bishweshwar Prasad Koirala,999,,128507932.0,,,Books,books,../../Books/image_267.avif
image_268.avif,"Share, Commodities tatha Bideshi Mudra ko Pravidhik Bislesan - Rabindra Bhattarai",999,,114504116.0,,,Books,books,../../Books/image_268.avif
image_269.avif,Char Bed Book,999,,128241182.0,,,Books,books,../../Books/image_269.avif
image_270.avif,"Simsara (Nepali, Paperback) By Basanta Basnet",999,,159678538.0,,,Books,books,../../Books/image_270.avif
image_271.avif,"FAKE: Fake Money, Fake Teachers, Fake Assets By Robert T. Kiyosaki",999,,105250331.0,,,Books,books,../../Books/image_271.avif
image_272.avif,How to Stop Worrying and Start Living By Dale Carnegie - Pirates Enhanced Classics - Original and Unabridged Edition with Flashcards,999,,109964365.0,,,Books,books,../../Books/image_272.avif
image_273.avif,Reminders Of Him By Collen Hoover,999,,289994974.0,,,Books,books,../../Books/image_273.avif
image_274.avif,Asmita's International Business (English Medium) - A Complete TU Solution For MBS 3rd Semester || New Edition 2025,999,,135494200.0,,,Books,books,../../Books/image_274.avif
image_275.avif,An Autobiography Of Yogi By Paramhansa Yogananda,999,,127848147.0,,,Books,books,../../Books/image_275.avif
image_276.avif,Blue Mimosa - Fiction Parijat,999,,105455157.0,,,Books,books,../../Books/image_276.avif
image_277.avif,Phulchowki Books Make Your Bed By William H. McRaven,999,,104912580.0,,,Books,books,../../Books/image_277.avif
image_278.avif,The Power Of Your Subconscious Mind Hindi Edition ( Aapke Avchetan Mann Ki Shakti ) By Joseph Murphy,999,,131979138.0,,,Books,books,../../Books/image_278.avif
image_279.avif,Success Through a Positive Mental Attitude by Napoleon Hill,999,,105450089.0,,,Books,books,../../Books/image_279.avif
image_280.avif,Ego is the Enemy By Ryan Holiday,999,,128452923.0,,,Books,books,../../Books/image_280.avif
image_281.avif,The God Delusion By Richard Dawkins,999,,103392045.0,,,Books,books,../../Books/image_281.avif
image_282.avif,Technical Analysis Of The Financial Markets Softcover( John J Murrphy),999,,130120709.0,,,Books,books,../../Books/image_282.avif
image_283.avif,30 Days To Better English By Norman Lewis,999,,129704612.0,,,Books,books,../../Books/image_283.avif
image_284.avif,Shrimad Bhagavad Gita Yatharup - Nepali l Shreemad Bhagwat Geeta Nepali,999,,129062922.0,,,Books,books,../../Books/image_284.avif
image_285.avif,Learning To Love Myself + I Don't Love You Any More,999,,187473158.0,,,Books,books,../../Books/image_285.avif
image_286.avif,"Box Set : Becoming Supernatural , You Are the Placebo , Breaking the Habit of Being Yourself By Dr. Joe Dispenza",999,,146337554.0,,,Books,books,../../Books/image_286.avif
image_287.avif,Urgen Ko Ghoda - Yug Pathak,999,,103388357.0,,,Books,books,../../Books/image_287.avif
image_288.avif,The Power of Now: A Guide to Spiritual Enlightenment Book by Eckhart Tolle,999,,109846262.0,,,Books,books,../../Books/image_288.avif
image_289.avif,Osho Sambhog Sa Samadhi Ki Aur,999,,110235355.0,,,Books,books,../../Books/image_289.avif
image_290.avif,Karnali Blues ( English ) By Buddhisagar,999,,111436435.0,,,Books,books,../../Books/image_290.avif
image_291.avif,Dosi Chasma,999,,100110460.0,,,Books,books,../../Books/image_291.avif
image_292.avif,The Secret By Rhonda Byrne,999,,103344306.0,,,Books,books,../../Books/image_292.avif
image_293.avif,How To Attract Money (Nepali Dhan Lai Kasari Aakarshit Garne) - Joseph Murphy,999,,104400424.0,,,Books,books,../../Books/image_293.avif
image_294.avif,The Rudest Book Ever by Gangwar Shwetabh,999,,105100340.0,,,Books,books,../../Books/image_294.avif
image_295.avif,"Chanakya (Jeevani, Arthasastra, Niti Rw Sutra) - Roshan Dahal",999,,127367209.0,,,Books,books,../../Books/image_295.avif
image_297.avif,Can't Hurt Me by David Goggins,999,,155489394.0,,,Books,books,../../Books/image_297.avif
image_298.avif,The Power of Your Subconscious Mind By Joseph Murphy,999,,155992576.0,,,Books,books,../../Books/image_298.avif
image_299.avif,Parityakta - Dhungana Bhuwan (Bestseller),999,,104114267.0,,,Books,books,../../Books/image_299.avif
image_300.avif,How To Finish Everything You Start (Paperback),999,,129234242.0,,,Books,books,../../Books/image_300.avif
image_301.avif,The Obstacle Is the Way by Ryan Holiday,999,,128038990.0,,,Books,books,../../Books/image_301.avif
image_302.avif,Aama - Maxim Gorky (Nepali Translation Of Mother) (Bestseller),999,,100426019.0,,,Books,books,../../Books/image_302.avif
image_303.avif,The Personal Mba + The Visual MBA,999,,290839305.0,,,Books,books,../../Books/image_303.avif
image_304.avif,How To Win Friends & Influence People By Dale Carnegie,999,,104058095.0,,,Books,books,../../Books/image_304.avif
image_305.avif,"Romancing the Balance Sheet: For Anyone Who Owns, Runs or Manages a Business by Anil Lamba",999,,105492383.0,,,Books,books,../../Books/image_305.avif
image_306.avif,Mahako Ma+China Harayako Manxe Nepali Best Selling Books,999,,112185351.0,,,Books,books,../../Books/image_306.avif
image_307.avif,Nothing Like The Movies,999,,294880114.0,,,Books,books,../../Books/image_307.avif
image_308.avif,How To Win Friends & Influence People,999,,411524.0,,,Books,books,../../Books/image_308.avif
image_309.avif,Save Me An Orange By Hayley Grace,999,,171406247.0,,,Books,books,../../Books/image_309.avif
image_310.avif,Manifest : 7 Steps To Living Your Best Life by Roxie Nafousi,999,,153564035.0,,,Books,books,../../Books/image_310.avif
image_311.avif,Shrimad Bhagwat Gita Yatharoop-Shree Shreemad Avaya Charanabinda Bhaktivendanta Swami Prabhupada,999,,104858231.0,,,Books,books,../../Books/image_311.avif
image_312.avif,Everything Is F*cked : A Book About Hope,999,,127354984.0,,,Books,books,../../Books/image_312.avif
image_313.avif,Do Epic Shit By Ankur Warikoo Best Seller Book,999,,112457373.0,,,Books,books,../../Books/image_313.avif
image_314.avif,Combo Of 6 Selfhep Books,999,,155044183.0,,,Books,books,../../Books/image_314.avif
image_315.avif,Doglapan By Ashneer Grover,999,,128454461.0,,,Books,books,../../Books/image_315.avif
image_316.avif,,999,,418115500.0,,,Books,books,../../Books/image_316.avif
image_317.avif,The Boy Who Loved By Durjoy Datta,999,,103368926.0,,,Books,books,../../Books/image_317.avif
image_318.avif,Beyond Order By Jordan Peterson,999,,113542869.0,,,Books,books,../../Books/image_318.avif
image_319.avif,Paniko Gham By Amar Neupane,999,,129481407.0,,,Books,books,../../Books/image_319.avif
image_321.avif,Technical Analysis of the Financial Markets: A Comprehensive Guide to Trading Methods and Applications (New York Institute of Finance) by John J. Murphy,999,,104832608.0,,,Books,books,../../Books/image_321.avif
image_322.avif,Surrounded by Idiots by Thomas Erikson,999,,168778785.0,,,Books,books,../../Books/image_322.avif
image_323.avif,The Original Rider Waite Tarot Deck By A.E. Waite,999,,122247872.0,,,Books,books,../../Books/image_323.avif
image_324.avif,Dhani Buba Garib Buba - Robert T Kiyosaki,999,,110241016.0,,,Books,books,../../Books/image_324.avif
image_325.avif,Master Your Emotions: A Practical Guide to Overcome Negativity and Better Manage Your Feelings by Thibaut Meurisse,999,,128317572.0,,,Books,books,../../Books/image_325.avif
image_326.avif,Osho Zen Tarot: The Transcendental Game Of Zen Unbound – Box Set,999,,101166382.0,,,Books,books,../../Books/image_326.avif
image_327.avif,The 10X Rule By Grant Cardone,999,,152109051.0,,,Books,books,../../Books/image_327.avif
image_328.avif,The 7(Seven) Habits Of Highly Effective People By Stephen R. Covey,999,,103345120.0,,,Books,books,../../Books/image_328.avif
image_329.avif,Man's Search for Meaning By Viktor E. Frank,999,,415806959.0,,,Books,books,../../Books/image_329.avif
image_330.avif,Radical Candor: How to Get What You Want by Saying What You Mean by Kim Scott,999,,106843886.0,,,Books,books,../../Books/image_330.avif
image_331.avif,The Brain That Changes Itself By Norman Doidge,999,,105875267.0,,,Books,books,../../Books/image_331.avif
image_332.avif,"Dhani Buba Garib Buba By Robert T. Kiyosaki (Nepali Translation Of Rich Dad, Poor Dad)",999,,129857086.0,,,Books,books,../../Books/image_332.avif
image_333.avif,Surrounded BY Psychopaths By Thomas Erikson,999,,332316666.0,,,Books,books,../../Books/image_333.avif
image_334.avif,Attitude Is Everything - Jeff Keller,999,,108457009.0,,,Books,books,../../Books/image_334.avif
image_335.avif,Meditations by Marcus Aurelius (Hindi),999,,149409856.0,,,Books,books,../../Books/image_335.avif
image_336.avif,As A Man Thinketh By James Allen,999,,100247103.0,,,Books,books,../../Books/image_336.avif
image_337.avif,Becoming Supernatural By Dr. Joe Dispenza,999,,169567660.0,,,Books,books,../../Books/image_337.avif
image_338.avif,Karma A Yogi's Guide to Crafting Your Destiny by Sadhguru,999,,107545788.0,,,Books,books,../../Books/image_338.avif
image_339.avif,Made To Stick By Chip & Dan Heath,999,,100107569.0,,,Books,books,../../Books/image_339.avif
image_340.avif,Who Will Cry When You Die? By Sharma & Robin S.,999,,108754384.0,,,Books,books,../../Books/image_340.avif
image_341.avif,From Poverty To Power By James Allen,999,,108786609.0,,,Books,books,../../Books/image_341.avif
image_342.avif,Good Vibes Good Life Self Help,999,,127847575.0,,,Books,books,../../Books/image_342.avif
image_343.avif,Seto Bagh By Dyman Samsher Rana + Radha (Sajha) - Krishna Dharabasi,999,,129299623.0,,,Books,books,../../Books/image_343.avif
image_344.avif,Master Your Emotions: A Practical Guide To Overcome Negativity And Better Manage Your Feelings By Thibaut Meurisse No Ratings,999,,159813765.0,,,Books,books,../../Books/image_344.avif
image_345.avif,Soch+Khoj+Moj+Kosa+Ma sakchhu byKaran Shakya,999,,109520005.0,,,Books,books,../../Books/image_345.avif
image_346.avif,Technical Analysis Made Easy by Sunil Gurjar,999,,276740462.0,,,Books,books,../../Books/image_346.avif
image_347.avif,Eat That Frog!: 21 Great Ways To Stop Procrastinating And Get More Done In Less Time - Brian Tracy,999,,149416.0,,,Books,books,../../Books/image_347.avif
image_348.avif,"Loksewa aayog,sudurpaschim pradesh, panchaun taha,5th level, third paper prashasan new edition 20(2/83,by Kamal prasad Bhusal",999,,416684081.0,,,Books,books,../../Books/image_348.avif
image_349.avif,Bnnuhos Network Marketing Milinior By Deepak Bajaj,999,,184989039.0,,,Books,books,../../Books/image_349.avif
image_350.avif,"Book combo( Can we be stranger again, How to win friends and influence people, Learning to love myself,The law of attraction)",999,,415782446.0,,,Books,books,../../Books/image_350.avif
image_351.avif,Energize Your Mind By Gaur Gopal Das,999,,128452912.0,,,Books,books,../../Books/image_351.avif
image_352.avif,Never Split The Difference By Chris Voss,999,,332341431.0,,,Books,books,../../Books/image_352.avif
image_353.avif,The Subtle Art Of Not Giving A Fuck,999,,422375.0,,,Books,books,../../Books/image_353.avif
image_354.avif,MBBS Entrance Exam Solved Questions Extension Booklet 2025 (2081),999,,180738578.0,,,Books,books,../../Books/image_354.avif
image_355.avif,Quiet By Cain Susan,999,,111081532.0,,,Books,books,../../Books/image_355.avif
image_356.avif,Thinking Fast and Slow By Daniel Kahneman,999,,185477934.0,,,Books,books,../../Books/image_356.avif
image_357.avif,"Psycho-Cybernetics: Updated and Expanded By Maltz, Maxwell",999,,132164173.0,,,Books,books,../../Books/image_357.avif
image_358.avif,Aaithan By Bibek Ojha,999,,128757538.0,,,Books,books,../../Books/image_358.avif
